ts,value
2024-07-29 02:59:42.710999966,0
2024-07-29 02:54:42.704999924,0
2024-07-29 02:49:42.706000090,0
2024-07-29 02:44:42.684000015,0
2024-07-29 02:39:42.677000046,0
2024-07-29 02:34:42.670000076,0
2024-07-29 02:29:42.664000034,0
2024-07-29 02:24:42.657999992,0
2024-07-29 02:19:42.648999929,0
2024-07-29 02:14:42.642999887,0
2024-07-29 02:09:42.634000063,0
2024-07-29 02:04:42.627000093,0
2024-07-29 01:59:42.618000031,0
2024-07-29 01:54:42.612999916,0
2024-07-29 01:49:42.605000019,0
2024-07-29 01:44:42.596999884,0
2024-07-29 01:39:42.588999987,0
2024-07-29 01:34:42.581000090,0
2024-07-29 01:29:42.575999975,0
2024-07-29 01:24:42.566999912,0
2024-07-29 01:19:42.561000109,0
2024-07-29 01:14:42.551000118,0
2024-07-29 01:09:42.543999910,0
2024-07-29 01:04:42.538000107,0
2024-07-29 00:59:42.532999992,0
2024-07-29 00:54:42.523999929,0
2024-07-29 00:49:42.519000052,0
2024-07-29 00:44:42.509000063,0
2024-07-29 00:39:42.494999886,0
2024-07-29 00:34:42.486999989,0
2024-07-29 00:29:42.480999947,0
2024-07-29 00:24:42.474999905,0
2024-07-29 00:19:42.464999914,0
2024-07-29 00:14:42.459000111,0
2024-07-29 00:09:42.451999903,0
2024-07-29 00:04:42.447999954,0
2024-07-28 23:59:42.440999985,0
2024-07-28 23:54:42.434999943,0
2024-07-28 23:49:42.421000004,0
2024-07-28 23:44:42.413000107,0
2024-07-28 23:39:42.404999971,0
2024-07-28 23:34:42.400000095,0
2024-07-28 23:29:42.437999964,0
2024-07-28 23:24:42.384999990,0
2024-07-28 23:19:42.377000093,0
2024-07-28 23:14:42.371000051,0
2024-07-28 23:09:42.365999937,0
2024-07-28 23:04:42.359999895,0
2024-07-28 22:59:42.354000092,0
2024-07-28 22:54:42.346999884,0
2024-07-28 22:49:42.342999935,0
2024-07-28 22:44:42.328999996,0
