ts,value
2024-07-27 23:09:40.220999956,0
2024-07-27 23:04:40.213999987,0
2024-07-27 22:59:40.211999893,0
2024-07-27 22:54:40.203999996,0
2024-07-27 22:49:40.194999933,0
2024-07-27 22:44:40.190000057,0
2024-07-27 22:39:40.181999922,0
2024-07-27 22:34:40.173000097,0
2024-07-27 22:29:40.164999962,0
2024-07-27 22:24:40.157000065,0
2024-07-27 22:19:40.147000074,0
2024-07-27 22:14:40.144000053,0
2024-07-27 22:09:40.138000011,0
2024-07-27 22:04:40.131000042,0
2024-07-27 21:59:40.125999928,0
2024-07-27 21:54:40.128999949,0
2024-07-27 21:49:40.111000061,0
2024-07-27 21:44:40.101999998,0
2024-07-27 21:39:40.092999935,0
2024-07-27 21:34:40.088999987,0
2024-07-27 21:29:40.081000090,0
2024-07-27 21:24:40.073999882,0
2024-07-27 21:19:40.063999891,0
2024-07-27 21:14:40.059000015,0
2024-07-27 21:09:40.052000046,0
2024-07-27 21:04:40.043999910,0
2024-07-27 20:59:40.039000034,0
2024-07-27 20:54:40.032000065,0
2024-07-27 20:49:40.023000002,0
2024-07-27 20:44:40.017999887,0
2024-07-27 20:39:40.009000063,0
2024-07-27 20:34:40.002000093,0
2024-07-27 20:29:39.994999886,0
2024-07-27 20:24:39.984999895,0
2024-07-27 20:19:39.979000092,0
2024-07-27 20:14:39.969000101,0
2024-07-27 20:09:39.963000059,0
2024-07-27 20:04:39.953999996,0
2024-07-27 19:59:39.950000048,0
2024-07-27 19:54:39.943000078,0
2024-07-27 19:49:39.937999964,0
2024-07-27 19:44:39.930000067,0
2024-07-27 19:39:39.924999952,0
2024-07-27 19:34:39.920000076,0
2024-07-27 19:29:39.911000013,0
2024-07-27 19:24:39.903000116,0
2024-07-27 19:19:39.895999908,0
2024-07-27 19:14:39.891999960,0
2024-07-27 19:09:39.884000063,0
2024-07-27 19:04:39.877000093,0
2024-07-27 18:59:39.865999937,0
2024-07-27 18:54:39.861000061,0
2024-07-27 18:49:39.852999926,0
2024-07-27 18:44:39.842000008,0
2024-07-27 18:39:39.835999966,0
2024-07-27 18:34:39.828999996,0
2024-07-27 18:29:39.819000006,0
2024-07-27 18:24:39.812000036,0
2024-07-27 18:19:39.808000088,0
2024-07-27 18:14:39.802000046,0
2024-07-27 18:09:39.796999931,0
2024-07-27 18:04:39.788000107,0
2024-07-27 17:59:39.779999971,0
2024-07-27 17:54:39.778000116,0
2024-07-27 17:49:39.767999887,0
