ts,value
2024-07-14 01:49:12.128999949,0
2024-07-14 01:44:12.134999990,0
2024-07-14 01:39:12.058000088,0
2024-07-14 01:34:12.049999952,0
2024-07-14 01:29:12.046000004,0
2024-07-14 01:24:12.042000055,0
2024-07-14 01:19:12.036999941,0
2024-07-14 01:14:12.030999899,0
2024-07-14 01:09:12.029000044,0
2024-07-14 01:04:12.020999908,0
2024-07-14 00:59:12.016000032,0
2024-07-14 00:54:12.013999939,0
2024-07-14 00:49:12.006999969,0
2024-07-14 00:44:12.002000093,0
2024-07-14 00:39:11.996999979,0
2024-07-14 00:34:11.990999937,0
2024-07-14 00:29:11.986000061,0
2024-07-14 00:24:11.980999947,0
2024-07-14 00:19:11.976000071,0
2024-07-14 00:14:11.971999884,0
2024-07-14 00:09:11.967999935,0
2024-07-14 00:04:11.963000059,0
2024-07-13 23:59:11.957000017,0
2024-07-13 23:54:11.944000006,0
2024-07-13 23:49:11.931999922,0
2024-07-13 23:44:11.927999973,0
2024-07-13 23:39:11.921000004,0
2024-07-13 23:34:11.917000055,0
2024-07-13 23:29:11.911000013,0
2024-07-13 23:24:11.905999899,0
2024-07-13 23:19:11.901000023,0
2024-07-13 23:14:11.895999908,0
2024-07-13 23:09:11.891000032,0
2024-07-13 23:04:11.877000093,0
2024-07-13 22:59:11.871999979,0
2024-07-13 22:54:11.868000031,0
2024-07-13 22:49:11.862999916,0
2024-07-13 22:44:11.857000113,0
2024-07-13 22:39:11.845000029,0
2024-07-13 22:34:11.841000080,0
2024-07-13 22:29:11.835999966,0
2024-07-13 22:24:11.831000090,0
2024-07-13 22:19:11.825999975,0
2024-07-13 22:14:11.821000099,0
2024-07-13 22:09:11.815999985,0
2024-07-13 22:04:11.812000036,0
2024-07-13 21:59:11.806999922,0
2024-07-13 21:54:11.802000046,0
2024-07-13 21:49:11.796999931,0
2024-07-13 21:44:11.790999889,0
2024-07-13 21:39:11.786999941,0
2024-07-13 21:34:11.782000065,0
2024-07-13 21:29:11.778000116,0
2024-07-13 21:24:11.773000002,0
2024-07-13 21:19:11.767999887,0
2024-07-13 21:14:11.769000053,0
2024-07-13 21:09:11.759999990,0
2024-07-13 21:04:11.755000114,0
2024-07-13 20:59:11.750000000,0
2024-07-13 20:54:11.743999958,0
2024-07-13 20:49:11.737999916,0
2024-07-13 20:44:11.733999968,0
2024-07-13 20:39:11.720999956,0
2024-07-13 20:34:11.707999945,0
2024-07-13 20:29:11.701999903,0
2024-07-13 20:24:11.697000027,0
2024-07-13 20:19:11.693000078,0
2024-07-13 20:14:11.680000067,0
2024-07-13 20:09:11.667000055,0
2024-07-13 20:04:11.663000107,0
2024-07-13 19:59:11.658999920,0
2024-07-13 19:54:11.654000044,0
2024-07-13 19:49:11.648000002,0
2024-07-13 19:44:11.644000053,0
2024-07-13 19:39:11.638999939,0
2024-07-13 19:34:11.638000011,0
2024-07-13 19:29:11.628999949,0
2024-07-13 19:24:11.625000000,0
2024-07-13 19:19:11.611999989,0
2024-07-13 19:14:11.605000019,0
2024-07-13 19:09:11.601000071,0
2024-07-13 19:04:11.595000029,0
2024-07-13 18:59:11.589999914,0
2024-07-13 18:54:11.584000111,0
2024-07-13 18:49:11.578999996,0
2024-07-13 18:44:11.573999882,0
2024-07-13 18:39:11.568000078,0
2024-07-13 18:34:11.555000067,0
2024-07-13 18:29:11.542000055,0
2024-07-13 18:24:11.536000013,0
2024-07-13 18:19:11.530999899,0
2024-07-13 18:14:11.526000023,0
2024-07-13 18:09:11.520999907,0
2024-07-13 18:04:11.507999897,0
2024-07-13 17:59:11.503000020,0
2024-07-13 17:54:11.490000010,0
2024-07-13 17:49:11.486000061,0
2024-07-13 17:44:11.479000092,0
2024-07-13 17:39:11.474999905,0
2024-07-13 17:34:11.460999966,0
2024-07-13 17:29:11.457000017,0
2024-07-13 17:24:11.451999903,0
2024-07-13 17:19:11.447000027,0
2024-07-13 17:14:11.436000109,0
2024-07-13 17:09:11.431999922,0
2024-07-13 17:04:11.427000046,0
2024-07-13 16:59:11.421000004,0
2024-07-13 16:54:11.407000065,0
2024-07-13 16:49:11.394000053,0
2024-07-13 16:44:11.388000011,0
2024-07-13 16:39:11.381999969,0
2024-07-13 16:34:11.378000021,0
2024-07-13 16:29:11.372999907,0
2024-07-13 16:24:11.367000103,0
2024-07-13 16:19:11.362999916,0
2024-07-13 16:14:11.358000040,0
2024-07-13 16:09:11.352999926,0
2024-07-13 16:04:11.348999977,0
2024-07-13 15:59:11.335000038,0
2024-07-13 15:54:11.329999924,0
2024-07-13 15:49:11.325000048,0
2024-07-13 15:44:11.311000109,0
2024-07-13 15:39:11.305999994,0
2024-07-13 15:34:11.301000118,0
2024-07-13 15:29:11.295000076,0
2024-07-13 15:24:11.282999992,0
2024-07-13 15:19:11.279000044,0
2024-07-13 15:14:11.273999929,0
2024-07-13 15:09:11.266999959,0
2024-07-13 15:04:11.262000084,0
2024-07-13 14:59:11.249000072,0
2024-07-13 14:54:11.236000061,0
2024-07-13 14:49:11.230000019,0
2024-07-13 14:44:11.226000071,0
2024-07-13 14:39:11.220999956,0
2024-07-13 14:34:11.207000017,0
2024-07-13 14:29:11.201999903,0
2024-07-13 14:24:11.197000027,0
2024-07-13 14:19:11.184000015,0
2024-07-13 14:14:11.177999973,0
2024-07-13 14:09:11.165999889,0
2024-07-13 14:04:11.160000086,0
2024-07-13 13:59:11.154000044,0
2024-07-13 13:54:11.148000002,0
2024-07-13 13:49:11.142999887,0
2024-07-13 13:44:11.138000011,0
2024-07-13 13:39:11.134000063,0
2024-07-13 13:34:11.130000114,0
2024-07-13 13:29:11.160000086,0
2024-07-13 13:24:11.112999916,0
2024-07-13 13:19:11.099999905,0
2024-07-13 13:14:11.095000029,0
2024-07-13 13:09:11.089999914,0
2024-07-13 13:04:11.085999966,0
2024-07-13 12:59:11.081000090,0
2024-07-13 12:54:11.075999975,0
2024-07-13 12:49:11.069999933,0
2024-07-13 12:44:11.065999985,0
2024-07-13 12:39:11.062000036,0
2024-07-13 12:34:11.055999994,0
2024-07-13 12:29:11.051000118,0
2024-07-13 12:24:11.046000004,0
2024-07-13 12:19:11.039999962,0
2024-07-13 12:14:11.035000086,0
2024-07-13 12:09:11.029000044,0
2024-07-13 12:04:11.023999929,0
2024-07-13 11:59:11.019000053,0
2024-07-13 11:54:11.006000042,0
2024-07-13 11:49:11.000999928,0
2024-07-13 11:44:10.989000082,0
2024-07-13 11:39:10.984999895,0
2024-07-13 11:34:10.980000019,0
2024-07-13 11:29:10.974999905,0
2024-07-13 11:24:10.961999893,0
2024-07-13 11:19:10.957000017,0
2024-07-13 11:14:10.951999903,0
2024-07-13 11:09:10.946000099,0
2024-07-13 11:04:10.941999912,0
2024-07-13 10:59:10.936000109,0
2024-07-13 10:54:10.967999935,0
2024-07-13 10:49:10.914000034,0
2024-07-13 10:44:10.907999992,0
2024-07-13 10:39:10.903000116,0
2024-07-13 10:34:10.897000074,0
2024-07-13 10:29:10.891000032,0
2024-07-13 10:24:10.885999918,0
2024-07-13 10:19:10.881999969,0
2024-07-13 10:14:10.877000093,0
2024-07-13 10:09:10.871999979,0
2024-07-13 10:04:10.859999895,0
2024-07-13 09:59:10.855000019,0
2024-07-13 09:54:10.848999977,0
2024-07-13 09:49:10.845000029,0
2024-07-13 09:44:10.841000080,0
2024-07-13 09:39:10.836999893,0
2024-07-13 09:34:10.834000111,0
2024-07-13 09:29:10.825999975,0
2024-07-13 09:24:10.821000099,0
2024-07-13 09:19:10.815000057,0
2024-07-13 09:14:10.809999943,0
2024-07-13 09:09:10.805999994,0
2024-07-13 09:04:10.801000118,0
2024-07-13 08:59:10.796000004,0
2024-07-13 08:54:10.790999889,0
2024-07-13 08:49:10.786999941,0
2024-07-13 08:44:10.782999992,0
2024-07-13 08:39:10.769000053,0
2024-07-13 08:34:10.765000105,0
2024-07-13 08:29:10.759999990,0
2024-07-13 08:24:10.755000114,0
2024-07-13 08:19:10.743000031,0
2024-07-13 08:14:10.736000061,0
2024-07-13 08:09:10.732000113,0
2024-07-13 08:04:10.726000071,0
2024-07-13 07:59:10.721999884,0
2024-07-13 07:54:10.709000111,0
2024-07-13 07:49:10.703999996,0
2024-07-13 07:44:10.698999882,0
2024-07-13 07:39:10.693000078,0
2024-07-13 07:34:10.687999964,0
2024-07-13 07:29:10.674000025,0
2024-07-13 07:24:10.710999966,0
2024-07-13 07:19:10.756000042,0
2024-07-13 07:14:10.691999912,0
2024-07-13 07:09:10.651000023,0
2024-07-13 07:04:10.750000000,0
2024-07-13 06:59:10.632999897,0
2024-07-13 06:54:10.628000021,0
2024-07-13 06:49:10.617000103,0
2024-07-13 06:44:10.611000061,0
2024-07-13 06:39:10.605999947,0
2024-07-13 06:34:10.601000071,0
2024-07-13 06:29:10.596999884,0
2024-07-13 06:24:10.592999935,0
2024-07-13 06:19:10.588000059,0
2024-07-13 06:14:10.582000017,0
2024-07-13 06:09:10.569000006,0
2024-07-13 06:04:10.562999964,0
2024-07-13 05:59:10.559000015,0
2024-07-13 05:54:10.555000067,0
2024-07-13 05:49:10.549999952,0
2024-07-13 05:44:10.543999910,0
2024-07-13 05:39:10.596999884,0
2024-07-13 05:34:10.578000069,0
2024-07-13 05:29:10.516000032,0
2024-07-13 05:24:10.510999918,0
2024-07-13 05:19:10.496999979,0
2024-07-13 05:14:10.493000031,0
2024-07-13 05:09:10.487999916,0
2024-07-13 05:04:10.483000040,0
2024-07-13 04:59:10.477999926,0
2024-07-13 04:54:10.476000071,1
2024-07-13 04:49:10.467999935,1
2024-07-13 04:44:10.463000059,0
2024-07-13 04:39:10.457999945,1
2024-07-13 04:34:10.453000069,1
2024-07-13 04:29:10.440000057,1
2024-07-13 04:24:10.434000015,1
2024-07-13 04:19:10.428999901,1
2024-07-13 04:14:10.423000097,1
2024-07-13 04:09:10.418999910,1
2024-07-13 04:04:10.414000034,1
2024-07-13 03:59:10.408999920,1
2024-07-13 03:54:10.405999899,0
2024-07-13 03:49:10.398999929,0
2024-07-13 03:44:10.397000074,0
2024-07-13 03:39:10.385999918,0
2024-07-13 03:34:10.380000114,0
2024-07-13 03:29:10.375000000,0
2024-07-13 03:24:10.368000031,1
2024-07-13 03:19:10.364000082,0
2024-07-13 03:14:10.358000040,1
2024-07-13 03:09:10.352999926,1
2024-07-13 03:04:10.348000050,1
2024-07-13 02:59:10.344000101,1
2024-07-13 02:54:10.338999987,1
2024-07-13 02:49:10.332999945,1
2024-07-13 02:44:10.441999912,1
2024-07-13 02:39:10.359999895,1
2024-07-13 02:34:10.349999905,1
2024-07-13 02:29:10.296000004,1
2024-07-13 02:24:10.332000017,1
2024-07-13 02:19:10.279000044,1
2024-07-13 02:14:10.266999959,1
2024-07-13 02:09:10.302999973,1
2024-07-13 02:04:10.256999969,1
2024-07-13 01:59:10.288000107,1
2024-07-13 01:54:10.247999907,1
2024-07-13 01:49:10.266999959,1
2024-07-13 01:44:10.220999956,1
2024-07-13 01:39:10.239000082,1
2024-07-13 01:34:10.200999975,1
2024-07-13 01:29:10.308000088,1
2024-07-13 01:24:10.207999945,1
2024-07-13 01:19:10.298000097,1
2024-07-13 01:14:10.177999973,1
2024-07-13 01:09:10.164999962,1
2024-07-13 01:04:10.160000086,1
2024-07-13 00:59:10.155999899,1
2024-07-13 00:54:10.150000095,1
2024-07-13 00:49:10.144999981,1
2024-07-13 00:44:10.131999969,1
2024-07-13 00:39:10.127000093,1
2024-07-13 00:34:10.122999907,0
2024-07-13 00:29:10.115999937,0
2024-07-13 00:24:10.109999895,1
2024-07-13 00:19:10.096999884,1
2024-07-13 00:14:10.091000080,1
2024-07-13 00:09:10.085999966,1
2024-07-13 00:04:10.072999954,0
2024-07-12 23:59:10.068000078,0
2024-07-12 23:54:10.061000109,1
2024-07-12 23:49:10.055999994,1
2024-07-12 23:44:10.043999910,1
2024-07-12 23:39:10.033999920,1
2024-07-12 23:34:10.020999908,1
2024-07-12 23:29:10.009000063,1
2024-07-12 23:24:10.003000021,1
2024-07-12 23:19:09.997999907,1
2024-07-12 23:14:09.986999989,1
2024-07-12 23:09:09.983000040,0
2024-07-12 23:04:09.979000092,1
2024-07-12 22:59:09.973000050,1
2024-07-12 22:54:09.969000101,0
2024-07-12 22:49:09.963999987,1
2024-07-12 22:44:09.961999893,1
2024-07-12 22:39:09.953999996,1
2024-07-12 22:34:09.940000057,1
2024-07-12 22:29:09.936000109,1
2024-07-12 22:24:09.930000067,1
2024-07-12 22:19:09.926000118,1
2024-07-12 22:14:09.920000076,0
2024-07-12 22:09:09.917999983,0
