ts,value
2024-07-24 11:49:32.821000099,0
2024-07-24 11:44:32.811000109,0
2024-07-24 11:39:32.803999901,0
2024-07-24 11:34:32.798000097,0
2024-07-24 11:29:32.792999983,0
2024-07-24 11:24:32.786999941,0
2024-07-24 11:19:32.782000065,0
2024-07-24 11:14:32.778000116,0
2024-07-24 11:09:32.775000095,0
2024-07-24 11:04:32.759999990,0
2024-07-24 10:59:32.750000000,0
2024-07-24 10:54:32.740000010,0
2024-07-24 10:49:32.726000071,0
2024-07-24 10:44:32.721999884,0
2024-07-24 10:39:32.709000111,0
2024-07-24 10:34:32.700000048,0
2024-07-24 10:29:32.694999933,0
2024-07-24 10:24:32.680999994,0
2024-07-24 10:19:32.674000025,0
2024-07-24 10:14:32.660000086,0
2024-07-24 10:09:32.647000074,0
2024-07-24 10:04:32.641999960,0
2024-07-24 09:59:32.637000084,0
2024-07-24 09:54:32.628999949,0
2024-07-24 09:49:32.615000010,0
2024-07-24 09:44:32.601000071,0
2024-07-24 09:39:32.594000101,0
2024-07-24 09:34:32.588000059,0
2024-07-24 09:29:32.582000017,0
2024-07-24 09:24:32.576999903,0
2024-07-24 09:19:32.571000099,0
2024-07-24 09:14:32.559000015,0
2024-07-24 09:09:32.546999931,0
2024-07-24 09:04:32.542000055,0
2024-07-24 08:59:32.533999919,0
2024-07-24 08:54:32.526999950,0
2024-07-24 08:49:32.520999907,0
2024-07-24 08:44:32.513000011,0
2024-07-24 08:39:32.506000042,0
2024-07-24 08:34:32.500000000,0
2024-07-24 08:29:32.493000031,0
2024-07-24 08:24:32.480000019,0
2024-07-24 08:19:32.470999956,0
2024-07-24 08:14:32.464999914,0
2024-07-24 08:09:32.459000111,0
2024-07-24 08:04:32.451999903,0
2024-07-24 07:59:32.444999933,0
2024-07-24 07:54:32.430999994,0
2024-07-24 07:49:32.426000118,0
2024-07-24 07:44:32.417999983,0
2024-07-24 07:39:32.408999920,0
2024-07-24 07:34:32.403000116,0
2024-07-24 07:29:32.398000002,0
2024-07-24 07:24:32.390000105,0
2024-07-24 07:19:32.384000063,0
2024-07-24 07:14:32.378000021,0
2024-07-24 07:09:32.371000051,0
2024-07-24 07:04:32.364000082,0
2024-07-24 06:59:32.355999947,0
2024-07-24 06:54:32.342000008,0
2024-07-24 06:49:32.335999966,0
2024-07-24 06:44:32.328000069,0
2024-07-24 06:39:32.316999912,0
2024-07-24 06:34:32.312999964,0
2024-07-24 06:29:32.296999931,0
2024-07-24 06:24:32.286999941,0
2024-07-24 06:19:32.280999899,0
2024-07-24 06:14:32.272000074,0
2024-07-24 06:09:32.262000084,0
2024-07-24 06:04:32.253999949,0
2024-07-24 05:59:32.246000051,0
2024-07-24 05:54:32.240000010,0
2024-07-24 05:49:32.236000061,0
2024-07-24 05:44:32.223999977,0
2024-07-24 05:39:32.214999914,0
2024-07-24 05:34:32.203000069,0
2024-07-24 05:29:32.196000099,0
2024-07-24 05:24:32.183000088,0
2024-07-24 05:19:32.177999973,0
2024-07-24 05:14:32.171999931,0
2024-07-24 05:09:32.164999962,0
2024-07-24 05:04:32.157000065,0
2024-07-24 04:59:32.153000116,0
2024-07-24 04:54:32.145999908,0
2024-07-24 04:49:32.141000032,0
2024-07-24 04:44:32.140000105,0
2024-07-24 04:39:32.124000072,0
2024-07-24 04:34:32.111000061,0
2024-07-24 04:29:32.105000019,0
2024-07-24 04:24:32.096999884,0
2024-07-24 04:19:32.091000080,0
2024-07-24 04:14:32.085999966,0
2024-07-24 04:09:32.071000099,0
2024-07-24 04:04:32.065999985,0
2024-07-24 03:59:32.061000109,0
2024-07-24 03:54:32.053999901,0
2024-07-24 03:49:32.049000025,0
2024-07-24 03:44:32.042000055,0
2024-07-24 03:39:32.036000013,0
2024-07-24 03:34:32.026999950,0
2024-07-24 03:29:32.030999899,0
2024-07-24 03:24:32.017999887,0
2024-07-24 03:19:32.013999939,0
2024-07-24 03:14:32.003000021,0
2024-07-24 03:09:31.996000051,0
2024-07-24 03:04:31.990999937,0
2024-07-24 02:59:31.983999968,0
2024-07-24 02:54:31.976000071,0
2024-07-24 02:49:31.970999956,0
2024-07-24 02:44:31.963000059,0
2024-07-24 02:39:31.957000017,0
2024-07-24 02:34:31.950999975,0
2024-07-24 02:29:31.946000099,0
2024-07-24 02:24:31.937999964,0
2024-07-24 02:19:31.930999994,0
2024-07-24 02:14:31.924999952,0
2024-07-24 02:09:31.920000076,0
2024-07-24 02:04:31.914000034,0
2024-07-24 01:59:31.910000086,0
2024-07-24 01:54:31.901999950,0
2024-07-24 01:49:31.888000011,0
2024-07-24 01:44:31.881999969,0
2024-07-24 01:39:31.875000000,0
2024-07-24 01:34:31.865000010,0
2024-07-24 01:29:31.861000061,0
2024-07-24 01:24:31.852999926,0
2024-07-24 01:19:31.842999935,0
2024-07-24 01:14:31.835999966,0
2024-07-24 01:09:31.829999924,0
2024-07-24 01:04:31.821000099,0
2024-07-24 00:59:31.813999891,0
2024-07-24 00:54:31.805999994,0
2024-07-24 00:49:31.799999952,0
2024-07-24 00:44:31.786999941,0
2024-07-24 00:39:31.782000065,0
2024-07-24 00:34:31.773999929,0
2024-07-24 00:29:31.766999960,0
2024-07-24 00:24:31.759999990,0
2024-07-24 00:19:31.753999949,0
2024-07-24 00:14:31.746999979,0
2024-07-24 00:09:31.740000010,0
2024-07-24 00:04:31.733999968,0
2024-07-23 23:59:31.726999998,0
2024-07-23 23:54:31.720000029,0
2024-07-23 23:49:31.713000059,0
2024-07-23 23:44:31.703999996,0
2024-07-23 23:39:31.697000027,0
2024-07-23 23:34:31.686000109,0
2024-07-23 23:29:31.678999901,0
2024-07-23 23:24:31.674000025,0
2024-07-23 23:19:31.667999983,0
2024-07-23 23:14:31.661999941,0
2024-07-23 23:09:31.657000065,0
2024-07-23 23:04:31.650000095,0
2024-07-23 22:59:31.640000105,0
2024-07-23 22:54:31.630000114,0
2024-07-23 22:49:31.625999928,0
2024-07-23 22:44:31.619999886,0
2024-07-23 22:39:31.612999916,0
2024-07-23 22:34:31.605000019,0
2024-07-23 22:29:31.598999977,0
2024-07-23 22:24:31.637000084,0
2024-07-23 22:19:31.585999966,0
2024-07-23 22:14:31.581000090,0
2024-07-23 22:09:31.569999933,0
2024-07-23 22:04:31.559000015,0
2024-07-23 21:59:31.552999973,0
2024-07-23 21:54:31.546000004,0
2024-07-23 21:49:31.539999962,0
2024-07-23 21:44:31.529000044,0
2024-07-23 21:39:31.523000001,0
2024-07-23 21:34:31.519000052,0
2024-07-23 21:29:31.509000063,0
2024-07-23 21:24:31.503000020,0
2024-07-23 21:19:31.497999907,0
2024-07-23 21:14:31.489000082,0
2024-07-23 21:09:31.484999895,0
2024-07-23 21:04:31.479000092,0
2024-07-23 20:59:31.471999884,0
2024-07-23 20:54:31.463999987,0
2024-07-23 20:49:31.457000017,0
2024-07-23 20:44:31.447999954,0
2024-07-23 20:39:31.444000006,0
2024-07-23 20:34:31.438999891,0
2024-07-23 20:29:31.433000088,0
2024-07-23 20:24:31.424999952,0
2024-07-23 20:19:31.420000076,0
2024-07-23 20:14:31.414999962,0
2024-07-23 20:09:31.408999920,0
2024-07-23 20:04:31.401999950,0
2024-07-23 19:59:31.394999981,0
2024-07-23 19:54:31.397000074,0
2024-07-23 19:49:31.384000063,0
2024-07-23 19:44:31.375999928,0
2024-07-23 19:39:31.371000051,0
2024-07-23 19:34:31.364000082,0
2024-07-23 19:29:31.357000113,0
2024-07-23 19:24:31.349999905,0
2024-07-23 19:19:31.346999884,0
2024-07-23 19:14:31.332000017,0
2024-07-23 19:09:31.325999975,0
2024-07-23 19:04:31.319999933,0
2024-07-23 18:59:31.312000036,0
2024-07-23 18:54:31.305999994,0
2024-07-23 18:49:31.292000055,0
2024-07-23 18:44:31.288000107,0
2024-07-23 18:39:31.267999887,0
2024-07-23 18:34:31.262000084,0
2024-07-23 18:29:31.253000021,0
2024-07-23 18:24:31.243000031,0
2024-07-23 18:19:31.233999968,0
2024-07-23 18:14:31.220999956,0
2024-07-23 18:09:31.213999987,0
2024-07-23 18:04:31.207999945,0
2024-07-23 17:59:31.197000027,0
2024-07-23 17:54:31.193000078,0
2024-07-23 17:49:31.180000067,0
2024-07-23 17:44:31.170000076,0
2024-07-23 17:39:31.164000034,0
2024-07-23 17:34:31.158999920,0
2024-07-23 17:29:31.147000074,0
2024-07-23 17:24:31.134000063,0
2024-07-23 17:19:31.127000093,0
2024-07-23 17:14:31.112999916,0
2024-07-23 17:09:31.105999947,0
2024-07-23 17:04:31.099999905,0
2024-07-23 16:59:31.092999935,0
2024-07-23 16:54:31.088999987,0
2024-07-23 16:49:31.084000111,0
2024-07-23 16:44:31.075999975,0
2024-07-23 16:39:31.069000006,0
2024-07-23 16:34:31.062000036,0
2024-07-23 16:29:31.053999901,0
2024-07-23 16:24:31.048000097,0
2024-07-23 16:19:31.036999941,0
2024-07-23 16:14:31.030999899,0
2024-07-23 16:09:31.017999887,0
2024-07-23 16:04:31.012000084,0
2024-07-23 15:59:31.006999969,0
2024-07-23 15:54:31.002000093,0
2024-07-23 15:49:30.996000051,0
2024-07-23 15:44:30.992000103,0
2024-07-23 15:39:30.983999968,0
2024-07-23 15:34:30.970000029,0
2024-07-23 15:29:30.963999987,0
2024-07-23 15:24:30.957000017,0
2024-07-23 15:19:30.950000048,0
2024-07-23 15:14:30.940999985,0
2024-07-23 15:09:30.931999922,0
2024-07-23 15:04:30.933000088,0
2024-07-23 14:59:30.914999962,0
2024-07-23 14:54:30.910000086,0
2024-07-23 14:49:30.901999950,0
2024-07-23 14:44:30.894999981,0
2024-07-23 14:39:30.887000084,0
2024-07-23 14:34:30.875000000,0
2024-07-23 14:29:30.867000103,0
2024-07-23 14:24:30.862999916,0
2024-07-23 14:19:30.858000040,0
2024-07-23 14:14:30.852999926,0
2024-07-23 14:09:30.838000059,0
2024-07-23 14:04:30.832999945,0
2024-07-23 13:59:30.821000099,0
2024-07-23 13:54:30.808000088,0
2024-07-23 13:49:30.802000046,0
2024-07-23 13:44:30.792999983,0
2024-07-23 13:39:30.783999920,0
2024-07-23 13:34:30.779000044,0
2024-07-23 13:29:30.773000002,0
2024-07-23 13:24:30.763999939,0
2024-07-23 13:19:30.759000063,0
2024-07-23 13:14:30.753000021,0
2024-07-23 13:09:30.747999907,0
2024-07-23 13:04:30.740000010,0
2024-07-23 12:59:30.733999968,0
2024-07-23 12:54:30.727999926,0
2024-07-23 12:49:30.720000029,0
2024-07-23 12:44:30.710999966,0
2024-07-23 12:39:30.703000069,0
2024-07-23 12:34:30.697000027,0
2024-07-23 12:29:30.691999912,0
2024-07-23 12:24:30.684999943,0
2024-07-23 12:19:30.680000067,0
2024-07-23 12:14:30.674000025,0
2024-07-23 12:09:30.664999962,0
2024-07-23 12:04:30.657999992,0
2024-07-23 11:59:30.648000002,0
2024-07-23 11:54:30.642999887,0
2024-07-23 11:49:30.628999949,0
2024-07-23 11:44:30.621000051,0
2024-07-23 11:39:30.612999916,0
2024-07-23 11:34:30.605000019,0
2024-07-23 11:29:30.596999884,0
2024-07-23 11:24:30.589999914,0
2024-07-23 11:19:30.579999924,0
2024-07-23 11:14:30.573999882,0
2024-07-23 11:09:30.565999985,0
2024-07-23 11:04:30.559000015,0
2024-07-23 10:59:30.549000025,0
2024-07-23 10:54:30.545000076,0
2024-07-23 10:49:30.536999941,0
2024-07-23 10:44:30.529000044,0
2024-07-23 10:39:30.523000001,0
2024-07-23 10:34:30.516999960,0
2024-07-23 10:29:30.509999989,0
2024-07-23 10:24:30.503000020,0
2024-07-23 10:19:30.497999907,0
2024-07-23 10:14:30.493999958,0
2024-07-23 10:09:30.489000082,0
2024-07-23 10:04:30.482000113,0
2024-07-23 09:59:30.473999977,0
2024-07-23 09:54:30.467999935,0
2024-07-23 09:49:30.454999924,0
2024-07-23 09:44:30.448999882,0
2024-07-23 09:39:30.436000109,0
2024-07-23 09:34:30.424999952,0
2024-07-23 09:29:30.415999889,0
2024-07-23 09:24:30.411000013,0
2024-07-23 09:19:30.400000095,0
2024-07-23 09:14:30.392999887,0
2024-07-23 09:09:30.385999918,0
2024-07-23 09:04:30.378000021,0
2024-07-23 08:59:30.375999928,0
2024-07-23 08:54:30.359999895,0
2024-07-23 08:49:30.355000019,0
2024-07-23 08:44:30.349999905,0
