ts,value
2024-07-12 14:24:09.220000029,0
2024-07-12 14:19:09.209000111,0
2024-07-12 14:14:09.197000027,0
2024-07-12 14:09:09.184000015,0
2024-07-12 14:04:09.171000004,0
2024-07-12 13:59:09.164999962,1
2024-07-12 13:54:09.158999920,1
2024-07-12 13:49:09.151999950,0
2024-07-12 13:44:09.145999908,1
2024-07-12 13:39:09.131999969,1
2024-07-12 13:34:09.161000013,1
2024-07-12 13:29:09.160000086,0
2024-07-12 13:24:09.101000071,1
2024-07-12 13:19:09.096999884,0
2024-07-12 13:14:09.094000101,1
2024-07-12 13:09:09.088000059,1
2024-07-12 13:04:09.082000017,1
2024-07-12 12:59:09.072000027,1
2024-07-12 12:54:09.112999916,0
2024-07-12 12:49:09.075000048,0
2024-07-12 12:44:09.046999931,0
2024-07-12 12:39:09.029999971,0
2024-07-12 12:34:09.068000078,0
2024-07-12 12:29:09.003999949,0
2024-07-12 12:24:09.033999920,0
2024-07-12 12:19:08.984999895,0
2024-07-12 12:14:08.980000019,0
2024-07-12 12:09:08.966000080,0
2024-07-12 12:04:08.953000069,0
2024-07-12 11:59:08.947999954,0
2024-07-12 11:54:08.944000006,0
2024-07-12 11:49:08.938999891,0
2024-07-12 11:44:08.936000109,0
2024-07-12 11:39:08.930000067,0
2024-07-12 11:34:08.917000055,0
2024-07-12 11:29:08.905999899,0
2024-07-12 11:24:08.898000002,0
2024-07-12 11:19:08.885999918,0
2024-07-12 11:14:08.878000021,0
2024-07-12 11:09:08.868000031,0
2024-07-12 11:04:08.862999916,0
2024-07-12 10:59:08.888999939,0
2024-07-12 10:54:08.842999935,0
2024-07-12 10:49:08.838000059,0
2024-07-12 10:44:08.832999945,0
2024-07-12 10:39:08.826999903,0
2024-07-12 10:34:08.821000099,0
2024-07-12 10:29:08.868999958,0
2024-07-12 10:24:08.795000076,0
2024-07-12 10:19:08.790999889,0
2024-07-12 10:14:08.786000013,0
2024-07-12 10:09:08.780999899,0
2024-07-12 10:04:08.776000023,0
2024-07-12 09:59:08.770999908,0
2024-07-12 09:54:08.813999891,0
2024-07-12 09:49:08.760999918,0
2024-07-12 09:44:08.750000000,0
2024-07-12 09:39:08.733999968,0
2024-07-12 09:34:08.730000019,0
2024-07-12 09:29:08.717000008,0
2024-07-12 09:24:08.713000059,0
2024-07-12 09:19:08.707999945,0
2024-07-12 09:14:08.744999886,0
2024-07-12 09:09:08.694000006,0
2024-07-12 09:04:08.687999964,0
2024-07-12 08:59:08.683000088,0
2024-07-12 08:54:08.677999973,0
2024-07-12 08:49:08.664000034,0
2024-07-12 08:44:08.660000086,0
2024-07-12 08:39:08.655999899,0
2024-07-12 08:34:08.651999950,0
2024-07-12 08:29:08.642999887,0
2024-07-12 08:24:08.631000042,0
2024-07-12 08:19:08.625999928,0
2024-07-12 08:14:08.619999886,0
2024-07-12 08:09:08.615999937,0
2024-07-12 08:04:08.611000061,0
2024-07-12 07:59:08.608999968,0
2024-07-12 07:54:08.601999998,0
2024-07-12 07:49:08.596999884,0
2024-07-12 07:44:08.582999945,0
2024-07-12 07:39:08.569999933,0
2024-07-12 07:34:08.555999994,0
2024-07-12 07:29:08.545000076,0
2024-07-12 07:24:08.539000034,0
2024-07-12 07:19:08.528000115,0
2024-07-12 07:14:08.519999981,0
2024-07-12 07:09:08.506999969,0
2024-07-12 07:04:08.493999958,0
2024-07-12 06:59:08.480000019,0
2024-07-12 06:54:08.476000071,0
2024-07-12 06:49:08.470999956,0
2024-07-12 06:44:08.457000017,0
2024-07-12 06:39:08.446000099,0
2024-07-12 06:34:08.440000057,0
2024-07-12 06:29:08.427000046,0
2024-07-12 06:24:08.417000055,0
2024-07-12 06:19:08.407000065,0
2024-07-12 06:14:08.403000116,0
2024-07-12 06:09:08.390000105,0
2024-07-12 06:04:08.377000093,0
2024-07-12 05:59:08.407999992,0
2024-07-12 05:54:08.405999899,0
2024-07-12 05:49:08.354000092,0
2024-07-12 05:44:08.348000050,0
2024-07-12 05:39:08.335999966,0
2024-07-12 05:34:08.329999924,0
2024-07-12 05:29:08.325999975,0
2024-07-12 05:24:08.312000036,0
2024-07-12 05:19:08.306999922,0
2024-07-12 05:14:08.302000046,0
2024-07-12 05:09:08.295000076,0
2024-07-12 05:04:08.282000065,0
2024-07-12 04:59:08.276999950,0
2024-07-12 04:54:08.263000010,0
2024-07-12 04:49:08.259000063,0
2024-07-12 04:44:08.255000114,0
2024-07-12 04:39:08.249000072,0
2024-07-12 04:34:08.244999886,0
2024-07-12 04:29:08.233000040,0
2024-07-12 04:24:08.229000092,0
2024-07-12 04:19:08.223000050,0
2024-07-12 04:14:08.210000038,0
2024-07-12 04:09:08.203999996,0
2024-07-12 04:04:08.198999882,0
2024-07-12 03:59:08.194999933,0
2024-07-12 03:54:08.190000057,0
2024-07-12 03:49:08.184999943,0
2024-07-12 03:44:08.180000067,0
2024-07-12 03:39:08.174000025,0
2024-07-12 03:34:08.171000004,0
2024-07-12 03:29:08.164999962,0
2024-07-12 03:24:08.151000023,0
2024-07-12 03:19:08.145999908,0
2024-07-12 03:14:08.134000063,0
2024-07-12 03:09:08.121000051,0
2024-07-12 03:04:08.114000082,0
2024-07-12 02:59:08.108999968,0
2024-07-12 02:54:08.105000019,0
2024-07-12 02:49:08.098999977,0
2024-07-12 02:44:08.095000029,0
2024-07-12 02:39:08.089999914,0
2024-07-12 02:34:08.085999966,0
2024-07-12 02:29:08.089999914,0
2024-07-12 02:24:08.075999975,0
2024-07-12 02:19:08.062999964,0
2024-07-12 02:14:08.059000015,0
2024-07-12 02:09:08.053999901,0
2024-07-12 02:04:08.039999962,0
2024-07-12 01:59:08.035000086,0
2024-07-12 01:54:08.023000002,0
2024-07-12 01:49:08.016999960,0
2024-07-12 01:44:08.012000084,0
2024-07-12 01:39:08.006999969,0
2024-07-12 01:34:08.002000093,0
2024-07-12 01:29:07.997999907,0
2024-07-12 01:24:07.992000103,0
2024-07-12 01:19:07.977999926,0
2024-07-12 01:14:07.973000050,0
2024-07-12 01:09:07.969000101,0
2024-07-12 01:04:08.005000114,0
2024-07-12 00:59:07.950000048,0
2024-07-12 00:54:07.937000036,0
2024-07-12 00:49:07.934000015,0
2024-07-12 00:44:07.918999910,0
2024-07-12 00:39:07.905999899,0
2024-07-12 00:34:07.904000044,0
2024-07-12 00:29:07.895999908,0
2024-07-12 00:24:07.882999897,0
2024-07-12 00:19:07.878000021,0
2024-07-12 00:14:07.864000082,0
2024-07-12 00:09:07.852999926,0
2024-07-12 00:04:07.839999914,0
2024-07-11 23:59:07.875999928,0
2024-07-11 23:54:07.871000051,0
2024-07-11 23:49:07.865000010,0
2024-07-11 23:44:07.838000059,0
2024-07-11 23:39:07.780999899,0
2024-07-11 23:34:07.821000099,0
2024-07-11 23:29:07.763000011,0
2024-07-11 23:24:07.815000057,0
2024-07-11 23:19:07.756000042,0
2024-07-11 23:14:07.734999895,0
2024-07-11 23:09:07.770999908,0
2024-07-11 23:04:07.710999966,0
2024-07-11 22:59:07.749000072,0
2024-07-11 22:54:07.697000027,0
2024-07-11 22:49:07.740999937,0
2024-07-11 22:44:07.677999973,0
2024-07-11 22:39:07.716000080,0
2024-07-11 22:34:07.661000013,0
2024-07-11 22:29:07.657999992,0
2024-07-11 22:24:07.696000099,0
2024-07-11 22:19:07.681999922,0
2024-07-11 22:14:07.671999931,0
2024-07-11 22:09:07.605000019,0
2024-07-11 22:04:07.598999977,0
2024-07-11 21:59:07.588999987,0
2024-07-11 21:54:07.576999903,0
2024-07-11 21:49:07.563999891,0
2024-07-11 21:44:07.604000092,0
2024-07-11 21:39:07.601999998,0
2024-07-11 21:34:07.540999889,0
2024-07-11 21:29:07.536999941,0
2024-07-11 21:24:07.532999992,0
2024-07-11 21:19:07.529000044,0
2024-07-11 21:14:07.523000001,0
2024-07-11 21:09:07.509999989,0
2024-07-11 21:04:07.506000042,0
2024-07-11 20:59:07.500000000,0
2024-07-11 20:54:07.486999989,0
2024-07-11 20:49:07.482000113,0
2024-07-11 20:44:07.476000071,0
2024-07-11 20:39:07.471999884,0
2024-07-11 20:34:07.466000080,0
2024-07-11 20:29:07.461999893,0
2024-07-11 20:24:07.457999945,0
2024-07-11 20:19:07.451999903,0
2024-07-11 20:14:07.447000027,0
2024-07-11 20:09:07.434000015,0
2024-07-11 20:04:07.428999901,0
2024-07-11 19:59:07.418999910,0
2024-07-11 19:54:07.410000086,1
2024-07-11 19:49:07.395999908,1
2024-07-11 19:44:07.391999960,1
2024-07-11 19:39:07.385999918,1
2024-07-11 19:34:07.381000042,1
2024-07-11 19:29:07.375000000,1
2024-07-11 19:24:07.361000061,1
2024-07-11 19:19:07.355000019,1
2024-07-11 19:14:07.349999905,1
2024-07-11 19:09:07.345999956,1
2024-07-11 19:04:07.339999914,1
2024-07-11 18:59:07.335000038,1
2024-07-11 18:54:07.329999924,1
2024-07-11 18:49:07.316999912,1
2024-07-11 18:44:07.312999964,1
2024-07-11 18:39:07.306999922,1
2024-07-11 18:34:07.292999983,1
2024-07-11 18:29:07.296000004,1
2024-07-11 18:24:07.282999992,1
