ts,value
2024-07-26 19:24:37.803999901,0
2024-07-26 19:19:37.795000076,0
2024-07-26 19:14:37.789999962,0
2024-07-26 19:09:37.783999920,0
2024-07-26 19:04:37.772000074,0
2024-07-26 18:59:37.766999960,0
2024-07-26 18:54:37.759999990,0
2024-07-26 18:49:37.753999949,0
2024-07-26 18:44:37.746999979,0
2024-07-26 18:39:37.740000010,0
2024-07-26 18:34:37.730999947,0
2024-07-26 18:29:37.726000071,0
2024-07-26 18:24:37.720999956,0
2024-07-26 18:19:37.713000059,0
2024-07-26 18:14:37.706000090,0
2024-07-26 18:09:37.697999954,0
2024-07-26 18:04:37.688999891,0
2024-07-26 17:59:37.684000015,0
2024-07-26 17:54:37.678999901,0
2024-07-26 17:49:37.671999931,0
2024-07-26 17:44:37.664000034,0
2024-07-26 17:39:37.658999920,0
2024-07-26 17:34:37.651999950,0
2024-07-26 17:29:37.644999981,0
2024-07-26 17:24:37.638000011,0
2024-07-26 17:19:37.624000072,0
2024-07-26 17:14:37.618000031,0
2024-07-26 17:09:37.609999895,0
2024-07-26 17:04:37.605000019,0
2024-07-26 16:59:37.599999905,0
2024-07-26 16:54:37.594000101,0
2024-07-26 16:49:37.586999893,0
2024-07-26 16:44:37.582000017,0
2024-07-26 16:39:37.575000048,0
2024-07-26 16:34:37.568000078,0
2024-07-26 16:29:37.558000088,0
2024-07-26 16:24:37.552999973,0
2024-07-26 16:19:37.545000076,0
2024-07-26 16:14:37.539000034,0
2024-07-26 16:09:37.530999899,0
2024-07-26 16:04:37.520999907,0
2024-07-26 15:59:37.516999960,0
2024-07-26 15:54:37.507999897,0
2024-07-26 15:49:37.502000093,0
2024-07-26 15:44:37.493000031,0
2024-07-26 15:39:37.484999895,0
2024-07-26 15:34:37.476000071,0
2024-07-26 15:29:37.469000101,0
2024-07-26 15:24:37.454999924,0
2024-07-26 15:19:37.444999933,0
2024-07-26 15:14:37.437000036,0
2024-07-26 15:09:37.430000067,0
2024-07-26 15:04:37.424000025,0
2024-07-26 14:59:37.417999983,0
2024-07-26 14:54:37.413000107,0
2024-07-26 14:49:37.404999971,0
2024-07-26 14:44:37.404000044,0
2024-07-26 14:39:37.394999981,0
2024-07-26 14:34:37.388000011,0
2024-07-26 14:29:37.381000042,0
2024-07-26 14:24:37.375000000,0
2024-07-26 14:19:37.368999958,0
2024-07-26 14:14:37.380000114,0
2024-07-26 14:09:37.365000010,0
2024-07-26 14:04:37.345000029,0
2024-07-26 13:59:37.328000069,0
2024-07-26 13:54:37.322000027,0
2024-07-26 13:49:37.316999912,0
2024-07-26 13:44:37.311000109,0
2024-07-26 13:39:37.302000046,0
2024-07-26 13:34:37.296999931,0
2024-07-26 13:29:37.292000055,0
2024-07-26 13:24:37.283999920,0
2024-07-26 13:19:37.280999899,0
2024-07-26 13:14:37.269000053,0
2024-07-26 13:09:37.263000010,0
2024-07-26 13:04:37.256999969,0
2024-07-26 12:59:37.249000072,0
2024-07-26 12:54:37.243000031,0
2024-07-26 12:49:37.236000061,0
2024-07-26 12:44:37.224999905,0
2024-07-26 12:39:37.220000029,0
2024-07-26 12:34:37.217000008,0
2024-07-26 12:29:37.209000111,0
2024-07-26 12:24:37.200999975,0
2024-07-26 12:19:37.194000006,0
2024-07-26 12:14:37.188999891,0
2024-07-26 12:09:37.184999943,0
2024-07-26 12:04:37.178999901,0
2024-07-26 11:59:37.174000025,0
2024-07-26 11:54:37.167999983,0
2024-07-26 11:49:37.163000107,0
2024-07-26 11:44:37.158999920,0
2024-07-26 11:39:37.151000023,0
2024-07-26 11:34:37.144999981,0
2024-07-26 11:29:37.147000074,0
2024-07-26 11:24:37.134999990,0
2024-07-26 11:19:37.127000093,0
2024-07-26 11:14:37.117000103,0
2024-07-26 11:09:37.104000092,0
2024-07-26 11:04:37.096999884,0
2024-07-26 10:59:37.089999914,0
2024-07-26 10:54:37.084000111,0
2024-07-26 10:49:37.069999933,0
2024-07-26 10:44:37.066999911,0
2024-07-26 10:39:37.056999922,0
2024-07-26 10:34:37.049999952,0
2024-07-26 10:29:37.042999983,0
2024-07-26 10:24:37.029000044,0
2024-07-26 10:19:37.025000095,0
2024-07-26 10:14:37.016000032,0
2024-07-26 10:09:37.009999990,0
2024-07-26 10:04:37.002000093,0
2024-07-26 09:59:36.993999958,0
2024-07-26 09:54:36.986000061,0
2024-07-26 09:49:36.980999947,0
2024-07-26 09:44:36.976000071,0
2024-07-26 09:39:36.967999935,0
2024-07-26 09:34:36.960000038,0
2024-07-26 09:29:36.953999996,0
2024-07-26 09:24:36.947999954,0
2024-07-26 09:19:36.936000109,0
2024-07-26 09:14:36.930000067,0
2024-07-26 09:09:36.921999931,0
2024-07-26 09:04:36.907999992,0
2024-07-26 08:59:36.904000044,0
2024-07-26 08:54:36.900000095,0
2024-07-26 08:49:36.895999908,0
2024-07-26 08:44:36.891999960,0
2024-07-26 08:39:36.877000093,0
2024-07-26 08:34:36.869999886,0
2024-07-26 08:29:36.861999989,0
2024-07-26 08:24:36.855999947,0
2024-07-26 08:19:36.849999905,0
2024-07-26 08:14:36.839999914,0
2024-07-26 08:09:36.834000111,0
2024-07-26 08:04:36.829999924,0
2024-07-26 07:59:36.822000027,0
2024-07-26 07:54:36.816999912,0
2024-07-26 07:49:36.819999933,0
2024-07-26 07:44:36.805999994,0
2024-07-26 07:39:36.801000118,0
2024-07-26 07:34:36.796999931,0
2024-07-26 07:29:36.798000097,0
2024-07-26 07:24:36.783999920,0
2024-07-26 07:19:36.779999971,0
2024-07-26 07:14:36.773000002,0
2024-07-26 07:09:36.766000032,0
2024-07-26 07:04:36.759000063,0
2024-07-26 06:59:36.755000114,0
2024-07-26 06:54:36.743000031,0
2024-07-26 06:49:36.736000061,0
2024-07-26 06:44:36.730000019,0
2024-07-26 06:39:36.717000008,0
2024-07-26 06:34:36.710000038,0
2024-07-26 06:29:36.701999903,0
2024-07-26 06:24:36.697999954,0
2024-07-26 06:19:36.693000078,0
2024-07-26 06:14:36.687999964,0
2024-07-26 06:09:36.696000099,0
2024-07-26 06:04:36.674000025,0
2024-07-26 05:59:36.665999889,0
2024-07-26 05:54:36.660000086,0
2024-07-26 05:49:36.654000044,0
2024-07-26 05:44:36.648000002,0
