ts,value
2024-07-23 08:04:30.292000055,0
2024-07-23 07:59:30.286000013,0
2024-07-23 07:54:30.279999971,0
2024-07-23 07:49:30.265000105,0
2024-07-23 07:44:30.259000063,0
2024-07-23 07:39:30.255000114,0
2024-07-23 07:34:30.246000051,0
2024-07-23 07:29:30.239000082,0
2024-07-23 07:24:30.230999947,0
2024-07-23 07:19:30.224999905,0
2024-07-23 07:14:30.219000101,0
2024-07-23 07:09:30.210000038,0
2024-07-23 07:04:30.201999903,0
2024-07-23 06:59:30.193000078,0
2024-07-23 06:54:30.180000067,0
2024-07-23 06:49:30.173000097,0
2024-07-23 06:44:30.164999962,0
2024-07-23 06:39:30.158999920,0
2024-07-23 06:34:30.150000095,0
2024-07-23 06:29:30.137000084,0
2024-07-23 06:24:30.128999949,0
2024-07-23 06:19:30.122999907,0
2024-07-23 06:14:30.115999937,0
2024-07-23 06:09:30.108999968,0
2024-07-23 06:04:30.101999998,0
2024-07-23 05:59:30.098999977,0
2024-07-23 05:54:30.086999893,0
2024-07-23 05:49:30.082999945,0
2024-07-23 05:44:30.076999903,0
2024-07-23 05:39:30.062000036,0
2024-07-23 05:34:30.055000067,0
2024-07-23 05:29:30.049000025,0
2024-07-23 05:24:30.042000055,0
2024-07-23 05:19:30.036999941,0
2024-07-23 05:14:30.030999899,0
2024-07-23 05:09:30.026000023,0
2024-07-23 05:04:30.019000053,0
2024-07-23 04:59:30.013000011,0
2024-07-23 04:54:30.006000042,0
2024-07-23 04:49:30.000000000,0
2024-07-23 04:44:29.992000103,0
2024-07-23 04:39:29.986000061,0
2024-07-23 04:34:29.982000113,0
2024-07-23 04:29:29.976999998,0
2024-07-23 04:24:29.967999935,0
2024-07-23 04:19:29.961999893,0
2024-07-23 04:14:29.954999924,0
2024-07-23 04:09:29.948999882,0
2024-07-23 04:04:29.940999985,0
2024-07-23 03:59:29.934000015,0
2024-07-23 03:54:29.927000046,0
2024-07-23 03:49:29.913000107,0
2024-07-23 03:44:29.904999971,0
2024-07-23 03:39:29.900000095,0
2024-07-23 03:34:29.894000053,0
2024-07-23 03:29:29.884999990,0
2024-07-23 03:24:29.875999928,0
2024-07-23 03:19:29.871999979,0
2024-07-23 03:14:29.865000010,0
2024-07-23 03:09:29.857000113,0
2024-07-23 03:04:29.848999977,0
2024-07-23 02:59:29.842000008,0
2024-07-23 02:54:29.836999893,0
2024-07-23 02:49:29.828999996,0
2024-07-23 02:44:29.819000006,0
2024-07-23 02:39:29.828000069,0
2024-07-23 02:34:29.808000088,0
2024-07-23 02:29:29.799999952,0
2024-07-23 02:24:29.790999889,0
2024-07-23 02:19:29.778000116,0
2024-07-23 02:14:29.766999960,0
2024-07-23 02:09:29.759999990,0
2024-07-23 02:04:29.753000021,0
2024-07-23 01:59:29.744999886,0
2024-07-23 01:54:29.737999916,0
2024-07-23 01:49:29.730999947,0
2024-07-23 01:44:29.723000050,0
2024-07-23 01:39:29.717000008,0
2024-07-23 01:34:29.710000038,0
2024-07-23 01:29:29.704999924,0
2024-07-23 01:24:29.697000027,0
2024-07-23 01:19:29.690999985,0
2024-07-23 01:14:29.686000109,0
2024-07-23 01:09:29.677000046,0
2024-07-23 01:04:29.670000076,0
2024-07-23 00:59:29.665999889,0
2024-07-23 00:54:29.657999992,0
2024-07-23 00:49:29.651999950,0
2024-07-23 00:44:29.644999981,0
2024-07-23 00:39:29.638999939,0
2024-07-23 00:34:29.630000114,0
2024-07-23 00:29:29.624000072,0
2024-07-23 00:24:29.617000103,0
2024-07-23 00:19:29.609999895,0
2024-07-23 00:14:29.608000040,0
2024-07-23 00:09:29.598999977,0
2024-07-23 00:04:29.591000080,0
2024-07-22 23:59:29.576999903,0
2024-07-22 23:54:29.569999933,0
2024-07-22 23:49:29.563999891,0
2024-07-22 23:44:29.562000036,0
2024-07-22 23:39:29.543999910,0
2024-07-22 23:34:29.539000034,0
2024-07-22 23:29:29.532000064,0
2024-07-22 23:24:29.523999929,0
2024-07-22 23:19:29.519000052,0
2024-07-22 23:14:29.515000105,0
2024-07-22 23:09:29.509000063,0
2024-07-22 23:04:29.502000093,0
2024-07-22 22:59:29.490999937,0
2024-07-22 22:54:29.483000040,0
2024-07-22 22:49:29.477999926,0
2024-07-22 22:44:29.463000059,0
2024-07-22 22:39:29.457999945,0
2024-07-22 22:34:29.453000069,0
2024-07-22 22:29:29.448999882,0
2024-07-22 22:24:29.444999933,0
2024-07-22 22:19:29.436000109,0
2024-07-22 22:14:29.428999901,0
2024-07-22 22:09:29.420000076,0
2024-07-22 22:04:29.411999941,0
2024-07-22 21:59:29.405999899,0
2024-07-22 21:54:29.401000023,0
2024-07-22 21:49:29.397000074,0
2024-07-22 21:44:29.387000084,0
2024-07-22 21:39:29.374000072,0
2024-07-22 21:34:29.365999937,0
2024-07-22 21:29:29.358000040,0
2024-07-22 21:24:29.352999926,0
2024-07-22 21:19:29.338999987,0
2024-07-22 21:14:29.332000017,0
2024-07-22 21:09:29.331000090,0
2024-07-22 21:04:29.321000099,0
2024-07-22 20:59:29.313999891,0
2024-07-22 20:54:29.306999922,0
2024-07-22 20:49:29.302000046,0
2024-07-22 20:44:29.293999910,0
2024-07-22 20:39:29.282000065,0
